MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.54224	Sec	7/5/2010 1:24:13 PM
Axial Displacement	Axial Force	Axial Strain	Time
mm	N	mm/mm	Sec
0.10893051	568.99725	-0.18462889	52.790283
0.10907315	571.24677	-0.18463846	52.890381
0.10918068	574.15369	-0.18458834	52.990479
0.11045691	577.88403	-0.18449569	53.090576
0.11187803	581.03516	-0.1844369	53.190674
0.11288753	584.72906	-0.18445055	53.290771
0.11376274	586.85242	-0.18450397	53.390869
0.11379307	588.2312	-0.18457215	53.490967
0.11421567	590.9314	-0.18457885	53.591064
0.11530606	594.79004	-0.18450215	53.691162
0.11561909	596.80273	-0.1844178	53.79126
0.11718172	600.59747	-0.18435025	53.891357
0.11780782	604.77966	-0.18437882	53.991455
0.11912347	607.11609	-0.18444484	54.091553
0.11988328	607.53693	-0.18451133	54.19165
0.12023066	610.14941	-0.18448557	54.291748
0.12053332	611.61163	-0.18440253	54.391846
0.12185376	616.61523	-0.18431099	54.491943
0.12325313	621.00861	-0.1842826	54.592041
0.12391128	624.90558	-0.18433256	54.692139
0.12530744	626.47192	-0.18441093	54.792236
0.12514091	628.96564	-0.18444462	54.892334
0.12567736	630.7464	-0.18440132	54.992432
0.12630764	633.9754	-0.18431391	55.092529
0.12740004	637.98889	-0.18423223	55.192627
0.12836401	641.94	-0.18422255	55.292725
0.12991917	644.91907	-0.18427944	55.392822
0.12934642	645.95978	-0.18434697	55.49292
0.13071918	648.79797	-0.18436331	55.593018
0.1312474	650.7417	-0.1843034	55.693115
0.13161395	654.66992	-0.18421753	55.793213
0.1329575	659.52197	-0.1841516	55.893311
0.13436191	664.90631	-0.18415226	55.993408
0.13505173	667.97772	-0.18421662	56.093506
0.13532321	672.14923	-0.18425114	56.193604
0.13623203	673.69653	-0.18424633	56.293701
0.13677847	675.7677	-0.18418509	56.393799
0.13780218	679.49561	-0.1840906	56.493896
0.13890512	683.62128	-0.18404055	56.593994
0.13960662	688.76691	-0.18406263	56.694092
0.14069147	692.70453	-0.18412507	56.794189
0.1411231	694.75549	-0.18416965	56.894287
0.1417411	696.48724	-0.18415628	56.994385
0.14280784	699.86719	-0.18406695	57.094482
0.14321275	704.70013	-0.18397601	57.19458
0.14461358	707.58691	-0.18394898	57.294678
0.1465902	710.77759	-0.18400374	57.394775
0.14615236	713.09192	-0.18406436	57.494873
0.14660954	715.42987	-0.18410723	57.594971
0.14719501	717.21021	-0.18406551	57.695068
0.14827347	720.25067	-0.18396451	57.795166
0.14975016	723.80237	-0.18388158	57.895264
0.15015186	727.39795	-0.18387213	57.995361
0.15090345	731.67059	-0.18393736	58.095459
0.15208735	735.3222	-0.18399914	58.195557
0.15253159	737.57434	-0.18400826	58.295654
0.15328798	740.24158	-0.18394737	58.395752
0.15290459	743.74249	-0.18383838	58.49585
0.15535209	747.5506	-0.1837761	58.595947
0.15591861	750.43567	-0.18379238	58.696045
0.15670842	754.77612	-0.18385179	58.796143
0.15833387	757.94586	-0.1839084	58.89624
0.15808173	759.11658	-0.18389639	58.996338
0.1588356	762.38696	-0.18382712	59.096436
0.15921018	765.2915	-0.18373866	59.196533
0.16115198	769.8363	-0.18369174	59.296631
0.16141358	772.86963	-0.18372443	59.396729
0.16157278	775.604	-0.18378644	59.496826
0.16335836	778.49774	-0.18382579	59.596924
0.16368361	780.33252	-0.18380223	59.697021
0.16342524	783.84796	-0.18371615	59.797119
0.16574809	789.20343	-0.18362303	59.897217
0.16632715	793.32489	-0.18361495	59.997314
0.16696514	797.58765	-0.18364896	60.097412
0.16807757	799.31097	-0.18370989	60.19751
0.16807856	801.5661	-0.1837377	60.297607
0.16820756	803.95129	-0.18369396	60.397705
0.16952476	806.77161	-0.18360293	60.497803
0.17072161	811.28613	-0.18352242	60.5979
0.17209601	817.26337	-0.18350852	60.697998
0.17186871	818.6593	-0.18357192	60.798096
0.17440817	820.95142	-0.18364207	60.898193
0.17379206	821.91675	-0.183625	60.998291
0.17444898	826.07025	-0.18357751	61.098389
0.17530777	830.22931	-0.18349713	61.198486
0.17639512	833.9588	-0.18341619	61.298584
0.17747118	838.17065	-0.18342309	61.398682
0.17849264	841.1145	-0.1834933	61.498779
0.1796651	842.84637	-0.18355064	61.598877
0.17909096	844.9541	-0.18353957	61.698975
0.17962724	847.30011	-0.18346857	61.799072
0.18169685	851.73389	-0.1833722	61.89917
0.18179847	858.03491	-0.1833151	61.999268
0.18357122	863.67084	-0.18334879	62.099365
0.18437497	866.25964	-0.18341747	62.199463
0.18443038	868.45496	-0.1834535	62.299561
0.18429466	870.43311	-0.18342526	62.399658
0.18540566	873.04968	-0.18334328	62.499756
0.1861497	876.67975	-0.18326002	62.599854
0.18795729	879.30133	-0.18324728	62.699951
0.18894786	883.48859	-0.18329151	62.800049
0.1889554	886.13062	-0.18336742	62.900146
0.18955195	889.14935	-0.18338904	63.000244
0.19068836	891.97662	-0.18333685	63.100342
0.19057362	897.11365	-0.18322723	63.200439
0.19195946	902.10535	-0.18314944	63.300537
0.19313274	907.05682	-0.1831371	63.400635
0.19519514	909.06647	-0.18320215	63.500732
0.19449253	911.03009	-0.18326381	63.60083
0.19529873	914.0498	-0.18326937	63.700928
0.19620234	916.53625	-0.18321267	63.801025
0.19688398	922.02496	-0.18310948	63.901123
0.19810869	925.75781	-0.18305847	64.001221
0.20010917	929.05438	-0.18307082	64.101318
0.1998726	931.94269	-0.18313025	64.201416
0.19944507	933.8418	-0.18318321	64.301514
0.20220421	936.2973	-0.183175	64.401611
0.20162602	937.49329	-0.18310003	64.501709
0.20338418	940.94171	-0.18300509	64.601807
0.20330957	947.23755	-0.18296295	64.701904
0.2048884	949.08496	-0.1830162	64.802002
0.20573838	951.80219	-0.18305755	64.9021
0.20589513	953.91821	-0.18308415	65.002197
0.20682922	956.57782	-0.18304804	65.102295
0.20798378	959.92267	-0.18298896	65.202393
0.20820162	966.40973	-0.18293117	65.30249
0.20969261	968.62109	-0.18294013	65.402588
0.21071747	972.39581	-0.18298206	65.502686
0.2103662	974.97717	-0.18298359	65.602783
0.2121259	977.70703	-0.18295978	65.702881
0.21147221	980.61487	-0.18291874	65.802979
0.21346596	984.50311	-0.18289845	65.903076
0.2143683	988.00629	-0.18286739	66.003174
0.21630624	992.54535	-0.18285728	66.103271
0.21594249	996.48755	-0.18286009	66.203369
0.21594839	998.39355	-0.18288243	66.303467
0.21685068	1000.1006	-0.18287878	66.403564
0.21719284	1002.7566	-0.18283114	66.503662
0.21817493	1007.2902	-0.18276884	66.60376
0.21988773	1010.1624	-0.18274474	66.703857
0.22058125	1013.1167	-0.18276791	66.803955
0.22210433	1015.9796	-0.1828126	66.904053
0.22269078	1019.3018	-0.18281676	67.00415
0.22267078	1021.1891	-0.1827742	67.104248
0.22347398	1023.1519	-0.18270554	67.204346
0.22372301	1028.2455	-0.18265277	67.304443
0.22543697	1031.1302	-0.18266888	67.404541
0.22611167	1035.5708	-0.18270592	67.504639
0.22603758	1037.53	-0.1827243	67.604736
0.22765245	1039.9351	-0.18271892	67.704834
0.22799577	1041.5659	-0.1826774	67.804932
0.2285877	1044.2349	-0.18261284	67.905029
0.23044999	1049.3898	-0.18255976	68.005127
0.23093575	1053.4161	-0.18258211	68.105225
0.23137897	1056.5726	-0.18262538	68.205322
0.23293418	1060.2649	-0.18265207	68.30542
0.23213059	1063.8722	-0.18262583	68.405518
0.23432826	1066.4857	-0.18255207	68.505615
0.23411758	1070.3762	-0.18248998	68.605713
0.23573889	1075.9044	-0.18246369	68.705811
0.2368305	1079.7078	-0.18249296	68.805908
0.23702572	1083.3256	-0.18252385	68.906006
0.23838554	1085.7356	-0.18254232	69.006104
0.23856887	1089.2002	-0.18249723	69.106201
0.23995866	1091.8461	-0.18242623	69.206299
0.23984142	1095.5303	-0.18236752	69.306396
0.24201731	1099.7554	-0.18235578	69.406494
0.24261859	1103.9193	-0.18239582	69.506592
0.24272792	1106.4907	-0.18243429	69.606689
0.24461578	1108.9987	-0.18243289	69.706787
0.24393027	1111.5321	-0.18237454	69.806885
0.24481083	1114.5811	-0.18230595	69.906982
0.2454215	1120.5674	-0.18225192	70.00708
0.24745393	1126.0596	-0.18224698	70.107178
0.24820687	1129.7625	-0.1822817	70.207275
0.24819966	1131.3052	-0.18232861	70.307373
0.24885716	1135.5822	-0.18230718	70.407471
0.24945429	1135.431	-0.18226179	70.507568
0.25116056	1138.9202	-0.18217602	70.607666
0.25121778	1143.2605	-0.18214197	70.707764
0.25328201	1148.4349	-0.18215348	70.807861
0.25382334	1153.3276	-0.18219931	70.907959
0.2543056	1154.501	-0.18221863	71.008057
0.25535199	1155.5475	-0.18220656	71.108154
0.25597036	1157.8547	-0.18212749	71.208252
0.25663424	1161.7335	-0.18204068	71.30835
0.25796604	1165.255	-0.18201269	71.408447
0.25911486	1168.4443	-0.18206839	71.508545
0.25931275	1172.3956	-0.18211953	71.608643
0.2600385	1173.5767	-0.18214612	71.70874
0.25971863	1176.9493	-0.18207777	71.808838
0.26131862	1180.2749	-0.18200479	71.908936
0.26103073	1182.8947	-0.18194813	72.009033
0.26342368	1188.7836	-0.18193138	72.109131
0.26408279	1193.1519	-0.18197156	72.209229
0.26364988	1195.4789	-0.18201965	72.309326
0.26554385	1197.9275	-0.18202505	72.409424
0.2661649	1200.1995	-0.1819672	72.509521
0.26756948	1203.5272	-0.18189232	72.609619
0.26755455	1207.3445	-0.18183658	72.709717
0.26864043	1211.1775	-0.18185234	72.809814
0.26973894	1215.0927	-0.18190171	72.909912
0.27123457	1218.9285	-0.18193583	73.01001
0.27079359	1220.8527	-0.18191339	73.110107
0.27101815	1222.7329	-0.18186021	73.210205
0.27233663	1224.3062	-0.18179265	73.310303
0.27339232	1228.9734	-0.18174827	73.4104
0.27475852	1232.4557	-0.18176945	73.510498
0.27487069	1236.474	-0.18181434	73.610596
0.27570769	1239.2245	-0.18185006	73.710693
0.27595657	1240.5887	-0.18181294	73.810791
0.27789423	1244.0459	-0.18173935	73.910889
0.27743194	1246.7177	-0.18166649	74.010986
0.27906573	1251.9707	-0.18163893	74.111084
0.27936208	1255.1978	-0.18168478	74.211182
0.28117201	1258.3931	-0.18172383	74.311279
0.28091434	1260.4807	-0.18174812	74.411377
0.28138334	1262.9473	-0.18168803	74.511475
0.28282872	1266.2732	-0.18160756	74.611572
0.28257462	1269.7758	-0.18154305	74.71167
0.28521493	1273.9022	-0.18153505	74.811768
0.28513527	1277.6368	-0.18156204	74.911865
0.28693789	1281.2667	-0.1816548	75.011963
0.28664276	1283.2002	-0.18162526	75.112061
0.28764686	1286.5653	-0.18155316	75.212158
0.28775555	1288.6271	-0.1814837	75.312256
0.28890437	1293.3806	-0.18142539	75.412354
0.29059958	1297.2726	-0.1814409	75.512451
0.29082862	1301.2847	-0.18147799	75.612549
0.29221126	1302.0009	-0.18152	75.712646
0.29232287	1304.8811	-0.18149652	75.812744
0.29267287	1306.1552	-0.18143894	75.912842
0.29368478	1309.2413	-0.18135664	76.012939
0.295104	1312.5432	-0.18132988	76.113037
0.29573494	1316.7122	-0.18135877	76.213135
0.29710111	1318.8326	-0.18140014	76.313232
0.29783905	1322.2319	-0.18142971	76.41333
0.29772818	1324.6215	-0.18139179	76.513428
0.29851928	1325.6429	-0.18133111	76.613525
0.2997022	1331.0416	-0.1812396	76.713623
0.30107516	1337.7151	-0.18122247	76.813721
0.30085498	1341.9244	-0.18125017	76.913818
0.30224627	1345.0902	-0.1813035	77.013916
0.3026371	1346.3195	-0.18131889	77.114014
0.30334106	1348.7163	-0.18126589	77.214111
0.30431512	1354.7014	-0.1811711	77.314209
0.30409887	1357.631	-0.18111274	77.414307
0.30599773	1362.9235	-0.18110855	77.514404
0.30696127	1366.4565	-0.18115295	77.614502
0.30726719	1369.3833	-0.18119435	77.7146
0.30901322	1371.8796	-0.18118382	77.814697
0.30810863	1373.6318	-0.18112904	77.914795
0.31114274	1376.2469	-0.18104291	78.014893
0.31001759	1380.0714	-0.1810019	78.11499
0.31281707	1383.9713	-0.18101723	78.215088
0.31224102	1389.478	-0.18106194	78.315186
0.31350246	1392.0938	-0.18109903	78.415283
0.31432149	1393.3933	-0.18107766	78.515381
0.31464493	1397.4575	-0.18099438	78.615479
0.31514686	1399.3954	-0.18092935	78.715576
0.31656852	1402.6279	-0.18089926	78.815674
0.31785962	1408.2966	-0.18092032	78.915771
0.31925097	1411.4707	-0.18096235	79.015869
0.31988925	1413.6951	-0.18098232	79.115967
0.31906733	1414.7595	-0.18095243	79.216064
0.31987891	1417.4309	-0.18088245	79.316162
0.32090905	1419.5818	-0.18080978	79.41626
0.32201794	1423.5713	-0.18079181	79.516357
0.32408819	1426.9879	-0.18082736	79.616455
0.32489547	1429.2755	-0.18088126	79.716553
0.32448953	1431.236	-0.18088675	79.81665
0.3256954	1433.8202	-0.18083479	79.916748
0.32517031	1436.3915	-0.18074439	80.016846
0.3273367	1440.0361	-0.18068397	80.116943
0.32760671	1444.6481	-0.18067934	80.217041
0.32848975	1447.0446	-0.18072586	80.317139
0.33019617	1448.8843	-0.1807799	80.417236
0.33016649	1449.9806	-0.18077645	80.517334
0.33049005	1450.9237	-0.18072163	80.617432
0.33105776	1453.7515	-0.18063967	80.717529
0.33235657	1457.6703	-0.18058756	80.817627
0.33332476	1462.6759	-0.18060359	80.917725
0.33408752	1465.1716	-0.18065257	81.017822
0.33477998	1467.7465	-0.18069108	81.11792
0.33500522	1470.0416	-0.18066461	81.218018
0.33566627	1471.6346	-0.18060067	81.318115
0.33612162	1474.9796	-0.18052681	81.418213
0.33762714	1477.2296	-0.18050683	81.518311
0.33908138	1481.0804	-0.18052796	81.618408
0.34031412	1481.3899	-0.18058808	81.718506
0.34113938	1484.1946	-0.18059941	81.818604
0.34107271	1486.123	-0.1805654	81.918701
0.34098518	1486.7529	-0.18050607	82.018799
0.34236982	1488.8186	-0.18044628	82.118896
0.34366938	1493.6506	-0.18042432	82.218994
0.34455082	1498.2563	-0.18045208	82.319092
0.34582585	1502.7716	-0.18049705	82.419189
0.34614983	1506.0948	-0.18049587	82.519287
0.34607115	1508.0435	-0.18044236	82.619385
0.34784895	1510.921	-0.18035844	82.719482
0.34822237	1513.4761	-0.18031527	82.81958
0.34911996	1516.7469	-0.1803073	82.919678
0.35095426	1519.6102	-0.18036093	83.019775
0.35142583	1521.8431	-0.18039799	83.119873
0.35179842	1524.6202	-0.18039474	83.219971
0.35215345	1527.2448	-0.18031961	83.320068
0.35276756	1529.2853	-0.1802429	83.420166
0.35381538	1533.4072	-0.1801794	83.520264
0.35540143	1537.2251	-0.18020809	83.620361
0.35627845	1539.6692	-0.18024945	83.720459
0.35656992	1541.4052	-0.18029794	83.820557
0.35710129	1543.7333	-0.18026716	83.920654
0.35838678	1547.0685	-0.18017659	84.020752
0.35884419	1551.4895	-0.18009001	84.12085
0.35964501	1556.7947	-0.18005176	84.220947
0.36073446	1560.7053	-0.18008351	84.321045
0.36128739	1563.9386	-0.18012391	84.421143
0.36253971	1565.7971	-0.18014644	84.52124
0.36348867	1568.8788	-0.18009731	84.621338
0.36333457	1570.8204	-0.18001877	84.721436
0.36375603	1574.0079	-0.17995891	84.821533
0.36552653	1577.2072	-0.17995368	84.921631
0.36639076	1580.8816	-0.17998266	85.021729
0.36674994	1582.7415	-0.18003465	85.121826
0.36798501	1586.5875	-0.18003178	85.221924
0.36755437	1588.9175	-0.17996985	85.322021
0.36901546	1590.4945	-0.17989312	85.422119
0.37001446	1593.8617	-0.17983983	85.522217
0.37065271	1599.0752	-0.17983519	85.622314
0.3723959	1602.089	-0.17989688	85.722412
0.37311822	1604.4413	-0.17993006	85.82251
0.37261948	1605.6017	-0.17992315	85.922607
0.37394899	1608.1395	-0.17985286	86.022705
0.37411606	1608.1758	-0.17979625	86.122803
0.37601474	1613.3416	-0.1797359	86.2229
0.37725958	1616.3905	-0.17975396	86.322998
0.37728384	1619.3094	-0.17981382	86.423096
0.37829652	1621.4829	-0.17983897	86.523193
0.37883434	1621.8954	-0.17982055	86.623291
0.37870273	1624.2872	-0.17974271	86.723389
0.37991676	1628.7155	-0.17966124	86.823486
0.38176754	1633.6219	-0.17962623	86.923584
0.38246197	1637.9475	-0.17965634	87.023682
0.38311753	1640.4012	-0.17970197	87.123779
0.38338718	1641.4637	-0.17972097	87.223877
0.38387853	1643.4425	-0.17968181	87.323975
0.3852275	1646.062	-0.17959705	87.424072
0.38583943	1648.4713	-0.17953838	87.52417
0.38745204	1651.9135	-0.17953348	87.624268
0.38873723	1656.2308	-0.17956893	87.724365
0.38893291	1657.3751	-0.17961349	87.824463
0.38903567	1658.2278	-0.17961988	87.924561
0.39000183	1660.5393	-0.17956008	88.024658
0.3892763	1661.7698	-0.17948899	88.124756
0.39238098	1666.1295	-0.17942779	88.224854
0.39266345	1669.9425	-0.17943682	88.324951
0.39437279	1673.0835	-0.17947593	88.425049
0.39470771	1674.8887	-0.17951839	88.525146
0.39440215	1675.7985	-0.17950608	88.625244
0.39539057	1677.1504	-0.17942034	88.725342
0.39662188	1679.6755	-0.17934884	88.825439
0.39714178	1682.8817	-0.17933184	88.925537
0.39815563	1685.9432	-0.17934018	89.025635
0.3989366	1688.8165	-0.17939809	89.125732
0.40138999	1689.7535	-0.17941631	89.22583
0.39998993	1691.4268	-0.17939103	89.325928
0.40046117	1694.0576	-0.17931379	89.426025
0.40178359	1696.5616	-0.17924409	89.526123
0.40286282	1700.5977	-0.17920986	89.626221
0.40425551	1703.8826	-0.17924896	89.726318
0.40526572	1706.3461	-0.1792919	89.826416
0.40518573	1708.2144	-0.17931442	89.926514
0.40572143	1709.6769	-0.17926817	90.026611
0.40574849	1712.4155	-0.17917849	90.126709
0.40764728	1716.0203	-0.17912228	90.226807
0.40854806	1718.2599	-0.17912014	90.326904
0.40996656	1721.7692	-0.1791575	90.427002
0.40998918	1724.0031	-0.1792015	90.5271
0.41108888	1726.1669	-0.1791915	90.627197
0.41188851	1727.8522	-0.17913748	90.727295
0.41268784	1731.0122	-0.1790528	90.827393
0.41288766	1733.4611	-0.17901187	90.92749
0.41461173	1737.8514	-0.17900902	91.027588
0.41591406	1741.6708	-0.17905569	91.127686
0.4161911	1743.4391	-0.17908725	91.227783
0.4161475	1745.1277	-0.1790726	91.327881
0.41676861	1745.7262	-0.17900638	91.427979
0.41773888	1748.1676	-0.1789276	91.528076
0.4190461	1752.2693	-0.1788801	91.628174
0.42004102	1756.1542	-0.17889872	91.728271
0.4208405	1757.6774	-0.17895734	91.828369
0.42199406	1759.5768	-0.17898613	91.928467
0.4206472	1759.463	-0.17895424	92.028564
0.42248476	1761.6414	-0.17887367	92.128662
0.42320684	1764.2242	-0.17881528	92.22876
0.42395362	1767.5474	-0.17878681	92.328857
0.42546681	1770.3986	-0.1788315	92.428955
0.42691061	1773.1057	-0.17886405	92.529053
0.42678374	1772.3141	-0.17888868	92.62915
0.42810953	1773.983	-0.17883627	92.729248
0.42877102	1776.7263	-0.17875932	92.829346
0.42858529	1779.1738	-0.17869811	92.929443
0.43048984	1783.3612	-0.17868818	93.029541
0.43058801	1785.5464	-0.17872961	93.129639
0.43274766	1787.5205	-0.1787754	93.229736
0.43357292	1789.7872	-0.17877021	93.329834
0.43306011	1790.9446	-0.17870858	93.429932
0.43357161	1793.29	-0.17862929	93.530029
0.43487132	1795.9979	-0.17858751	93.630127
0.43576238	1799.0967	-0.17860131	93.730225
0.43654236	1800.715	-0.1786461	93.830322
0.43730468	1801.1357	-0.17868949	93.93042
0.43794757	1803.6599	-0.1786617	94.030518
0.43865445	1804.8138	-0.17859808	94.130615
0.43912229	1810.4094	-0.17850429	94.230713
0.44031316	1814.8674	-0.17847233	94.330811
0.44228488	1817.8334	-0.17849627	94.430908
0.44314969	1820.5486	-0.17855091	94.531006
0.44265985	1820.6913	-0.17857119	94.631104
0.44392109	1822.0072	-0.17854024	94.731201
0.44375026	1823.2505	-0.17846632	94.831299
0.44525284	1825.5691	-0.17839642	94.931396
0.4466202	1827.8782	-0.17836799	95.031494
0.44772509	1830.9027	-0.17841709	95.131592
0.44859675	1833.051	-0.17846006	95.231689
0.44848385	1833.0151	-0.1784789	95.331787
0.4490777	1834.2061	-0.17843062	95.431885
0.4503808	1837.5303	-0.17833792	95.531982
0.4504731	1840.5624	-0.17826782	95.63208
0.45249653	1843.5173	-0.17827344	95.732178
0.45303699	1845.6404	-0.17831586	95.832275
0.45312336	1846.6918	-0.17836383	95.932373
0.45523119	1848.3274	-0.17834298	96.032471
0.4547722	1850.415	-0.17829224	96.132568
0.45511875	1852.2604	-0.17821777	96.232666
0.45713842	1855.7191	-0.17816997	96.332764
0.45822543	1858.8191	-0.17818046	96.432861
0.45870131	1860.0258	-0.17823708	96.532959
0.45995951	1861.3667	-0.17825662	96.633057
0.45951724	1861.9133	-0.17824613	96.733154
0.4611685	1863.4036	-0.17817955	96.833252
0.46031949	1865.4232	-0.17810534	96.93335
0.46207684	1868.5582	-0.17807023	97.033447
0.46340597	1871.4274	-0.17810148	97.133545
0.46414998	1873.5858	-0.17814451	97.233643
0.46443704	1873.8354	-0.17817998	97.33374
0.46412194	1874.6761	-0.17814332	97.433838
0.46667871	1875.8329	-0.17806749	97.533936
0.46767628	1878.6781	-0.1779917	97.634033
0.46719122	1883.599	-0.1779729	97.734131
0.4693408	1885.9612	-0.17800598	97.834229
0.46921247	1888.2357	-0.17806023	97.934326
0.47025049	1890.6533	-0.17805682	98.034424
0.4707067	1892.106	-0.17800239	98.134521
0.47193617	1893.1709	-0.17792934	98.234619
0.47149274	1897.5953	-0.17785567	98.334717
0.47349697	1900.4038	-0.17786396	98.434814
0.4750188	1902.0208	-0.17791241	98.534912
0.47549057	1902.9347	-0.17796074	98.63501
0.47620362	1902.6552	-0.17795415	98.735107
0.47627023	1902.6512	-0.17790374	98.835205
0.47723985	1903.8882	-0.17782319	98.935303
0.47815722	1906.3318	-0.17779261	99.0354
0.47957736	1910.8265	-0.17780149	99.135498
0.47988525	1912.2683	-0.17784671	99.235596
0.48074099	1912.9167	-0.17788085	99.335693
0.48028347	1915.002	-0.177848	99.435791
0.48235601	1916.8226	-0.1777824	99.535889
0.48249206	1918.7939	-0.17771161	99.635986
0.48386648	1921.2306	-0.17768806	99.736084
0.48544726	1922.1947	-0.17771891	99.836182
0.48564205	1924.6487	-0.17777409	99.936279
0.486213	1924.9172	-0.17779158	100.03638
0.48722312	1925.16	-0.17775594	100.13647
0.48716575	1927.7753	-0.17767122	100.23657
0.48868892	1929.3024	-0.17761254	100.33667
0.48916295	1933.3788	-0.17760676	100.43677
0.49036685	1934.9268	-0.1776447	100.53687
0.49080157	1937.9457	-0.17768806	100.63696
0.49243239	1938.4338	-0.17768791	100.73706
0.49211273	1939.4056	-0.17764388	100.83716
0.4930878	1940.1909	-0.1775652	100.93726
0.49424204	1941.7556	-0.17751344	101.03735
0.49588954	1944.8868	-0.17751481	101.13745
0.49675548	1948.0023	-0.17755818	101.23755
0.49726364	1948.4089	-0.17760329	101.33765
0.49797478	1949.2921	-0.17758767	101.43774
0.49825948	1950.9067	-0.17752355	101.53784
0.49868324	1953.037	-0.17743719	101.63794
0.50026095	1955.3345	-0.17740576	101.73804
0.50056666	1957.9878	-0.17741534	101.83813
0.50154108	1959.3833	-0.17747138	101.93823
0.50219804	1960.4813	-0.1774919	102.03833
0.50351089	1960.0712	-0.17747761	102.13843
0.50369745	1963.4625	-0.17738929	102.23853
0.50435889	1967.2635	-0.17731549	102.33862
0.50480896	1970.2712	-0.17729431	102.43872
0.50825018	1972.9807	-0.17732286	102.53882
0.50739187	1974.7635	-0.17733668	102.63892
0.5079177	1975.3358	-0.17739916	102.73901
0.50771314	1976.7659	-0.17733479	102.83911
0.50913864	1977.6096	-0.17725974	102.93921
0.51053506	1979.291	-0.17719914	103.03931
0.51057225	1980.104	-0.17720117	103.1394
0.51171547	1981.7181	-0.17723782	103.2395
0.51246458	1981.6598	-0.17729492	103.3396
0.51415861	1983.7067	-0.1772967	103.4397
0.51367384	1984.6338	-0.17723922	103.53979
0.51518846	1986.4869	-0.1771519	103.63989
0.51535499	1987.4332	-0.17710622	103.73999
0.51756096	1991.4027	-0.17710933	103.84009
0.51741803	1993.8247	-0.17715515	103.94019
0.51829726	1994.2549	-0.17719188	104.04028
0.51919305	1995.7716	-0.17717215	104.14038
0.5195393	1998.182	-0.17710082	104.24048
0.52060902	2000.8485	-0.17701055	104.34058
0.52279168	2003.5808	-0.17697284	104.44067
0.52184767	2005.4448	-0.17699665	104.54077
0.52305746	2008.2733	-0.17704171	104.64087
0.52386516	2009.8397	-0.17706385	104.74097
0.52523232	2009.9442	-0.17703353	104.84106
0.52541101	2009.8757	-0.17696606	104.94116
0.52563608	2012.5262	-0.17689022	105.04126
0.52731621	2016.2421	-0.1768627	105.14136
0.52791375	2018.1246	-0.17689158	105.24146
0.52898264	2018.3311	-0.17693579	105.34155
0.52919966	2020.0496	-0.17695707	105.44165
0.52963424	2022.1512	-0.17689951	105.54175
0.53069007	2020.9935	-0.17683816	105.64185
0.53157914	2024.4063	-0.17676388	105.74194
0.53345072	2026.3079	-0.17676429	105.84204
0.5338797	2029.0833	-0.17679685	105.94214
0.53496712	2028.981	-0.17683503	106.04224
0.53563148	2030.4803	-0.17683284	106.14233
0.5349353	2029.9268	-0.17679076	106.24243
0.53619754	2031.2474	-0.17670144	106.34253
0.53807127	2033.5586	-0.17664531	106.44263
0.53831244	2036.6788	-0.17665909	106.54272
0.53997993	2037.6652	-0.17670277	106.64282
0.54001617	2037.6814	-0.17674573	106.74292
0.5408532	2036.916	-0.1767388	106.84302
0.54086518	2036.51	-0.17667854	106.94312
0.54180008	2039.624	-0.17658472	107.04321
0.54367363	2041.4624	-0.17654543	107.14331
0.54409742	2042.8297	-0.17658544	107.24341
0.54536939	2044.3466	-0.17663063	107.34351
0.54589313	2044.0648	-0.17666265	107.4436
0.54570019	2044.9951	-0.1766192	107.5437
0.54678577	2045.9895	-0.17655361	107.6438
0.54845983	2047.8535	-0.17646518	107.7439
0.55015904	2049.4563	-0.17644848	107.84399
0.54929125	2051.4907	-0.17647246	107.94409
0.55061114	2053.0046	-0.17653914	108.04419
0.55082697	2053.3535	-0.176534	108.14429
0.55158317	2054.8389	-0.17647886	108.24438
0.55294091	2055.2185	-0.17641534	108.34448
0.55309486	2056.5308	-0.17635605	108.44458
0.55442905	2059.9185	-0.17634766	108.54468
0.55528128	2060.5525	-0.17639211	108.64478
0.55703068	2062.0093	-0.17642832	108.74487
0.55689722	2061.3345	-0.1764303	108.84497
0.5562638	2061.1221	-0.17638448	108.94507
0.55702162	2063.0596	-0.17629014	109.04517
0.55993259	2064.3367	-0.1762532	109.14526
0.55953276	2066.3601	-0.17626138	109.24536
0.56108195	2068.2649	-0.17631568	109.34546
0.56137186	2068.6116	-0.17634121	109.44556
0.56104815	2069.113	-0.17632097	109.54565
0.56315464	2069.24	-0.17625709	109.64575
0.5637455	2070.8049	-0.17617056	109.74585
0.56494856	2074.1667	-0.17612614	109.84595
0.56586438	2076.1194	-0.17615287	109.94604
0.56611574	2077.8113	-0.17620523	110.04614
0.56734967	2078.1113	-0.17622428	110.14624
0.56731164	2078.2463	-0.17618746	110.24634
0.56878531	2081.1755	-0.17609578	110.34644
0.56973028	2082.8269	-0.17602634	110.44653
0.57025027	2085.5554	-0.17600766	110.54663
0.57161325	2087.8052	-0.17603433	110.64673
0.57228976	2088.627	-0.17607816	110.74683
0.57280445	2088.939	-0.17608684	110.84692
0.5729571	2088.8018	-0.17603512	110.94702
0.5743407	2090.8184	-0.17595348	111.04712
0.57560474	2092.1626	-0.17589772	111.14722
0.57660949	2094.8579	-0.17589484	111.24731
0.57754177	2097.7278	-0.17592399	111.34741
